fact_id,claim,verdict,topic,source,published_date,related_keywords,confidence,url
FC005077,Sample claim about technology #5077,mixed,technology,Reuters Fact Check,2024-05-29T00:00:00,['business'],0.792,https://factcheck.example.com/5077
FC005078,Sample claim about technology #5078,false,technology,PolitiFact,2024-01-02T00:00:00,"['health', 'science', 'politics']",0.639,https://factcheck.example.com/5078
FC005079,Sample claim about world_news #5079,false,world_news,PolitiFact,2024-04-30T00:00:00,['science'],0.597,https://factcheck.example.com/5079
FC005080,Sample claim about education #5080,true,education,PolitiFact,2024-06-21T00:00:00,"['technology', 'politics', 'health']",0.859,https://factcheck.example.com/5080
FC005081,Sample claim about world_news #5081,true,world_news,AP Fact Check,2024-05-21T00:00:00,['politics'],0.85,https://factcheck.example.com/5081
FC005082,Sample claim about environment #5082,false,environment,AP Fact Check,2024-03-26T00:00:00,"['environment', 'science', 'business']",0.945,https://factcheck.example.com/5082
FC005083,Sample claim about sports #5083,false,sports,PolitiFact,2024-06-19T00:00:00,"['entertainment', 'world_news', 'science']",0.86,https://factcheck.example.com/5083
FC005084,Sample claim about education #5084,false,education,Reuters Fact Check,2024-04-12T00:00:00,"['education', 'health', 'entertainment']",0.818,https://factcheck.example.com/5084
FC005085,Sample claim about education #5085,unverified,education,FactCheck.org,2024-04-04T00:00:00,['education'],0.676,https://factcheck.example.com/5085
FC005086,Sample claim about business #5086,mixed,business,AP Fact Check,2024-03-28T00:00:00,"['environment', 'politics', 'education']",0.842,https://factcheck.example.com/5086
FC005087,Sample claim about technology #5087,true,technology,Snopes,2024-01-20T00:00:00,['world_news'],0.74,https://factcheck.example.com/5087
FC005088,Sample claim about science #5088,false,science,PolitiFact,2024-02-07T00:00:00,['science'],0.602,https://factcheck.example.com/5088
FC005089,Sample claim about technology #5089,unverified,technology,Reuters Fact Check,2024-02-10T00:00:00,['science'],0.794,https://factcheck.example.com/5089
FC005090,Sample claim about health #5090,false,health,Snopes,2024-03-24T00:00:00,"['business', 'sports', 'technology']",0.892,https://factcheck.example.com/5090
FC005091,Sample claim about sports #5091,false,sports,Snopes,2024-02-09T00:00:00,"['world_news', 'science', 'politics']",0.754,https://factcheck.example.com/5091
FC005092,Sample claim about technology #5092,false,technology,FactCheck.org,2024-06-21T00:00:00,"['entertainment', 'technology', 'politics']",0.892,https://factcheck.example.com/5092
FC005093,Sample claim about environment #5093,true,environment,AP Fact Check,2024-05-19T00:00:00,['technology'],0.666,https://factcheck.example.com/5093
FC005094,Sample claim about world_news #5094,false,world_news,Reuters Fact Check,2024-01-03T00:00:00,['world_news'],0.849,https://factcheck.example.com/5094
FC005095,Sample claim about health #5095,false,health,FactCheck.org,2024-01-24T00:00:00,['education'],0.952,https://factcheck.example.com/5095
FC005096,Sample claim about sports #5096,true,sports,AP Fact Check,2024-01-12T00:00:00,"['business', 'world_news', 'politics']",0.918,https://factcheck.example.com/5096
FC005097,Sample claim about environment #5097,mixed,environment,FactCheck.org,2024-01-26T00:00:00,"['technology', 'health', 'world_news']",0.635,https://factcheck.example.com/5097
FC005098,Sample claim about business #5098,mixed,business,PolitiFact,2024-01-18T00:00:00,['entertainment'],0.929,https://factcheck.example.com/5098
FC005099,Sample claim about business #5099,true,business,AP Fact Check,2024-05-29T00:00:00,"['politics', 'entertainment', 'environment']",0.911,https://factcheck.example.com/5099
FC005100,Sample claim about environment #5100,unverified,environment,Reuters Fact Check,2024-06-29T00:00:00,['business'],0.799,https://factcheck.example.com/5100
FC005101,Sample claim about health #5101,mixed,health,FactCheck.org,2024-04-05T00:00:00,"['business', 'technology']",0.882,https://factcheck.example.com/5101
FC005102,Sample claim about world_news #5102,false,world_news,PolitiFact,2024-03-25T00:00:00,"['education', 'science']",0.833,https://factcheck.example.com/5102
FC005103,Sample claim about science #5103,true,science,Snopes,2024-01-25T00:00:00,['health'],0.905,https://factcheck.example.com/5103
FC005104,Sample claim about entertainment #5104,unverified,entertainment,PolitiFact,2024-02-23T00:00:00,['health'],0.875,https://factcheck.example.com/5104
FC005105,Sample claim about business #5105,false,business,AP Fact Check,2024-03-12T00:00:00,['business'],0.777,https://factcheck.example.com/5105
FC005106,Sample claim about business #5106,true,business,AP Fact Check,2024-04-23T00:00:00,['science'],0.856,https://factcheck.example.com/5106
FC005107,Sample claim about business #5107,false,business,Reuters Fact Check,2024-04-04T00:00:00,"['world_news', 'business']",0.881,https://factcheck.example.com/5107
FC005108,Sample claim about business #5108,false,business,AP Fact Check,2024-04-29T00:00:00,"['education', 'politics']",0.974,https://factcheck.example.com/5108
FC005109,Sample claim about sports #5109,false,sports,Snopes,2024-04-28T00:00:00,['science'],0.727,https://factcheck.example.com/5109
FC005110,Sample claim about politics #5110,false,politics,Reuters Fact Check,2024-06-21T00:00:00,['technology'],0.849,https://factcheck.example.com/5110
FC005111,Sample claim about environment #5111,false,environment,Snopes,2024-05-18T00:00:00,"['world_news', 'business', 'technology']",0.384,https://factcheck.example.com/5111
FC005112,Sample claim about entertainment #5112,true,entertainment,FactCheck.org,2024-06-12T00:00:00,"['science', 'world_news', 'politics']",0.846,https://factcheck.example.com/5112
FC005113,Sample claim about technology #5113,unverified,technology,FactCheck.org,2024-01-02T00:00:00,"['science', 'world_news', 'education']",0.735,https://factcheck.example.com/5113
FC005114,Sample claim about entertainment #5114,false,entertainment,Snopes,2024-01-02T00:00:00,['entertainment'],0.815,https://factcheck.example.com/5114
FC005115,Sample claim about entertainment #5115,true,entertainment,FactCheck.org,2024-05-31T00:00:00,"['environment', 'entertainment', 'health']",0.871,https://factcheck.example.com/5115
FC005116,Sample claim about environment #5116,true,environment,FactCheck.org,2024-04-15T00:00:00,['education'],0.969,https://factcheck.example.com/5116
FC005117,Sample claim about environment #5117,unverified,environment,Reuters Fact Check,2024-04-05T00:00:00,['health'],0.982,https://factcheck.example.com/5117
FC005118,Sample claim about business #5118,false,business,FactCheck.org,2024-02-25T00:00:00,"['health', 'sports', 'technology']",0.938,https://factcheck.example.com/5118
FC005119,Sample claim about sports #5119,unverified,sports,FactCheck.org,2024-03-13T00:00:00,"['world_news', 'environment']",0.886,https://factcheck.example.com/5119
FC005120,Sample claim about technology #5120,false,technology,FactCheck.org,2024-01-16T00:00:00,"['world_news', 'technology', 'science']",0.95,https://factcheck.example.com/5120
FC005121,Sample claim about environment #5121,false,environment,Reuters Fact Check,2024-05-25T00:00:00,"['world_news', 'business']",0.884,https://factcheck.example.com/5121
FC005122,Sample claim about politics #5122,true,politics,FactCheck.org,2024-01-29T00:00:00,['business'],0.844,https://factcheck.example.com/5122
FC005123,Sample claim about health #5123,unverified,health,AP Fact Check,2024-05-31T00:00:00,['technology'],0.786,https://factcheck.example.com/5123
FC005124,Sample claim about education #5124,true,education,Reuters Fact Check,2024-01-17T00:00:00,"['world_news', 'environment']",0.484,https://factcheck.example.com/5124
FC005125,Sample claim about education #5125,false,education,AP Fact Check,2024-06-26T00:00:00,"['health', 'science', 'education']",0.939,https://factcheck.example.com/5125
FC005126,Sample claim about entertainment #5126,false,entertainment,FactCheck.org,2024-06-28T00:00:00,"['education', 'science']",0.945,https://factcheck.example.com/5126
FC005127,Sample claim about politics #5127,true,politics,AP Fact Check,2024-04-25T00:00:00,"['world_news', 'health']",0.79,https://factcheck.example.com/5127
FC005128,Sample claim about environment #5128,mixed,environment,FactCheck.org,2024-03-13T00:00:00,"['education', 'business', 'world_news']",0.96,https://factcheck.example.com/5128
FC005129,Sample claim about health #5129,true,health,FactCheck.org,2024-02-26T00:00:00,"['politics', 'education', 'technology']",0.876,https://factcheck.example.com/5129
FC005130,Sample claim about politics #5130,false,politics,FactCheck.org,2024-04-10T00:00:00,"['education', 'science']",0.776,https://factcheck.example.com/5130
FC005131,Sample claim about entertainment #5131,false,entertainment,Snopes,2024-06-14T00:00:00,"['education', 'sports']",0.997,https://factcheck.example.com/5131
FC005132,Sample claim about entertainment #5132,false,entertainment,Reuters Fact Check,2024-06-08T00:00:00,"['politics', 'education']",0.842,https://factcheck.example.com/5132
FC005133,Sample claim about business #5133,mixed,business,FactCheck.org,2024-03-02T00:00:00,['health'],0.745,https://factcheck.example.com/5133
FC005134,Sample claim about politics #5134,true,politics,Snopes,2024-01-03T00:00:00,['entertainment'],0.69,https://factcheck.example.com/5134
FC005135,Sample claim about technology #5135,true,technology,Reuters Fact Check,2024-03-31T00:00:00,"['science', 'politics']",0.91,https://factcheck.example.com/5135
FC005136,Sample claim about entertainment #5136,mixed,entertainment,FactCheck.org,2024-02-19T00:00:00,['business'],0.828,https://factcheck.example.com/5136
FC005137,Sample claim about science #5137,mixed,science,PolitiFact,2024-04-11T00:00:00,"['education', 'world_news', 'sports']",0.739,https://factcheck.example.com/5137
FC005138,Sample claim about technology #5138,mixed,technology,Snopes,2024-04-10T00:00:00,['politics'],0.844,https://factcheck.example.com/5138
FC005139,Sample claim about politics #5139,true,politics,Reuters Fact Check,2024-04-21T00:00:00,"['politics', 'world_news', 'business']",0.902,https://factcheck.example.com/5139
FC005140,Sample claim about sports #5140,false,sports,Reuters Fact Check,2024-02-16T00:00:00,"['world_news', 'technology', 'entertainment']",0.812,https://factcheck.example.com/5140
FC005141,Sample claim about politics #5141,true,politics,AP Fact Check,2024-01-02T00:00:00,"['business', 'technology']",0.64,https://factcheck.example.com/5141
FC005142,Sample claim about business #5142,unverified,business,Snopes,2024-05-22T00:00:00,['health'],0.956,https://factcheck.example.com/5142
FC005143,Sample claim about technology #5143,unverified,technology,PolitiFact,2024-01-21T00:00:00,"['world_news', 'sports']",0.773,https://factcheck.example.com/5143
FC005144,Sample claim about technology #5144,false,technology,PolitiFact,2024-06-17T00:00:00,['technology'],0.87,https://factcheck.example.com/5144
FC005145,Sample claim about science #5145,true,science,AP Fact Check,2024-05-19T00:00:00,"['business', 'science', 'environment']",0.936,https://factcheck.example.com/5145
FC005146,Sample claim about world_news #5146,mixed,world_news,FactCheck.org,2024-01-30T00:00:00,['technology'],0.8,https://factcheck.example.com/5146
FC005147,Sample claim about world_news #5147,true,world_news,FactCheck.org,2024-06-25T00:00:00,"['world_news', 'sports']",0.743,https://factcheck.example.com/5147
FC005148,Sample claim about technology #5148,false,technology,AP Fact Check,2024-04-19T00:00:00,"['entertainment', 'technology']",0.931,https://factcheck.example.com/5148
FC005149,Sample claim about entertainment #5149,mixed,entertainment,AP Fact Check,2024-06-29T00:00:00,"['environment', 'sports', 'education']",0.803,https://factcheck.example.com/5149
FC005150,Sample claim about politics #5150,mixed,politics,FactCheck.org,2024-06-14T00:00:00,"['sports', 'business']",0.794,https://factcheck.example.com/5150
FC005151,Sample claim about technology #5151,false,technology,Snopes,2024-01-27T00:00:00,"['science', 'sports']",0.843,https://factcheck.example.com/5151
FC005152,Sample claim about technology #5152,true,technology,AP Fact Check,2024-04-07T00:00:00,['education'],0.73,https://factcheck.example.com/5152
FC005153,Sample claim about education #5153,true,education,FactCheck.org,2024-04-13T00:00:00,['science'],0.557,https://factcheck.example.com/5153
FC005154,Sample claim about education #5154,false,education,FactCheck.org,2024-05-04T00:00:00,"['technology', 'politics']",0.576,https://factcheck.example.com/5154
FC005155,Sample claim about education #5155,false,education,FactCheck.org,2024-06-09T00:00:00,"['entertainment', 'health', 'sports']",0.935,https://factcheck.example.com/5155
FC005156,Sample claim about sports #5156,true,sports,Snopes,2024-03-06T00:00:00,['sports'],0.911,https://factcheck.example.com/5156
FC005157,Sample claim about health #5157,true,health,FactCheck.org,2024-03-26T00:00:00,"['health', 'sports']",0.89,https://factcheck.example.com/5157
FC005158,Sample claim about environment #5158,false,environment,Reuters Fact Check,2024-05-31T00:00:00,['technology'],0.876,https://factcheck.example.com/5158
FC005159,Sample claim about entertainment #5159,mixed,entertainment,Snopes,2024-05-27T00:00:00,"['health', 'business', 'science']",0.428,https://factcheck.example.com/5159
FC005160,Sample claim about politics #5160,mixed,politics,Reuters Fact Check,2024-06-19T00:00:00,"['technology', 'health']",0.832,https://factcheck.example.com/5160
FC005161,Sample claim about entertainment #5161,false,entertainment,Reuters Fact Check,2024-03-11T00:00:00,['entertainment'],0.688,https://factcheck.example.com/5161
FC005162,Sample claim about education #5162,false,education,Reuters Fact Check,2024-01-24T00:00:00,"['entertainment', 'business', 'politics']",0.834,https://factcheck.example.com/5162
FC005163,Sample claim about health #5163,false,health,Snopes,2024-01-02T00:00:00,"['entertainment', 'education', 'politics']",0.941,https://factcheck.example.com/5163
FC005164,Sample claim about technology #5164,false,technology,PolitiFact,2024-04-24T00:00:00,"['business', 'technology', 'entertainment']",0.959,https://factcheck.example.com/5164
FC005165,Sample claim about environment #5165,true,environment,Snopes,2024-01-26T00:00:00,['education'],0.76,https://factcheck.example.com/5165
FC005166,Sample claim about health #5166,mixed,health,Snopes,2024-04-28T00:00:00,"['politics', 'entertainment']",0.855,https://factcheck.example.com/5166
FC005167,Sample claim about world_news #5167,unverified,world_news,PolitiFact,2024-05-06T00:00:00,['sports'],0.941,https://factcheck.example.com/5167
FC005168,Sample claim about politics #5168,true,politics,PolitiFact,2024-05-01T00:00:00,['sports'],0.794,https://factcheck.example.com/5168
FC005169,Sample claim about technology #5169,false,technology,FactCheck.org,2024-01-01T00:00:00,['science'],0.801,https://factcheck.example.com/5169
FC005170,Sample claim about business #5170,false,business,Snopes,2024-06-11T00:00:00,"['environment', 'education']",0.91,https://factcheck.example.com/5170
FC005171,Sample claim about technology #5171,false,technology,AP Fact Check,2024-06-29T00:00:00,"['health', 'politics']",0.937,https://factcheck.example.com/5171
FC005172,Sample claim about technology #5172,false,technology,PolitiFact,2024-03-07T00:00:00,['environment'],0.711,https://factcheck.example.com/5172
FC005173,Sample claim about science #5173,mixed,science,FactCheck.org,2024-04-11T00:00:00,"['world_news', 'business']",0.569,https://factcheck.example.com/5173
FC005174,Sample claim about sports #5174,true,sports,Snopes,2024-06-20T00:00:00,"['health', 'education']",0.997,https://factcheck.example.com/5174
FC005175,Sample claim about sports #5175,false,sports,AP Fact Check,2024-05-19T00:00:00,"['politics', 'entertainment', 'business']",0.889,https://factcheck.example.com/5175
FC005176,Sample claim about politics #5176,false,politics,Snopes,2024-04-22T00:00:00,"['health', 'technology', 'politics']",0.943,https://factcheck.example.com/5176
FC005177,Sample claim about entertainment #5177,false,entertainment,AP Fact Check,2024-03-10T00:00:00,"['world_news', 'technology', 'politics']",0.917,https://factcheck.example.com/5177
FC005178,Sample claim about business #5178,false,business,PolitiFact,2024-01-07T00:00:00,"['world_news', 'technology']",0.682,https://factcheck.example.com/5178
FC005179,Sample claim about sports #5179,mixed,sports,Snopes,2024-05-17T00:00:00,['entertainment'],0.941,https://factcheck.example.com/5179
FC005180,Sample claim about health #5180,true,health,AP Fact Check,2024-05-06T00:00:00,['sports'],0.91,https://factcheck.example.com/5180
FC005181,Sample claim about health #5181,true,health,PolitiFact,2024-02-03T00:00:00,"['environment', 'business', 'technology']",0.582,https://factcheck.example.com/5181
FC005182,Sample claim about world_news #5182,true,world_news,Reuters Fact Check,2024-05-23T00:00:00,"['entertainment', 'technology', 'environment']",0.819,https://factcheck.example.com/5182
FC005183,Sample claim about education #5183,unverified,education,FactCheck.org,2024-02-22T00:00:00,"['technology', 'health']",0.765,https://factcheck.example.com/5183
FC005184,Sample claim about politics #5184,true,politics,Snopes,2024-05-16T00:00:00,['business'],0.782,https://factcheck.example.com/5184
FC005185,Sample claim about entertainment #5185,false,entertainment,FactCheck.org,2024-02-17T00:00:00,['sports'],0.933,https://factcheck.example.com/5185
FC005186,Sample claim about world_news #5186,mixed,world_news,PolitiFact,2024-05-04T00:00:00,"['health', 'environment', 'technology']",0.576,https://factcheck.example.com/5186
FC005187,Sample claim about entertainment #5187,mixed,entertainment,Snopes,2024-03-06T00:00:00,['business'],0.861,https://factcheck.example.com/5187
FC005188,Sample claim about sports #5188,false,sports,Snopes,2024-06-12T00:00:00,"['entertainment', 'world_news', 'business']",0.503,https://factcheck.example.com/5188
FC005189,Sample claim about sports #5189,false,sports,AP Fact Check,2024-03-13T00:00:00,"['entertainment', 'technology', 'health']",0.9,https://factcheck.example.com/5189
FC005190,Sample claim about health #5190,true,health,PolitiFact,2024-02-14T00:00:00,['world_news'],0.808,https://factcheck.example.com/5190
FC005191,Sample claim about health #5191,unverified,health,Snopes,2024-01-05T00:00:00,"['technology', 'education']",0.648,https://factcheck.example.com/5191
FC005192,Sample claim about health #5192,false,health,PolitiFact,2024-01-06T00:00:00,['health'],0.928,https://factcheck.example.com/5192
FC005193,Sample claim about world_news #5193,mixed,world_news,Reuters Fact Check,2024-01-24T00:00:00,['world_news'],0.806,https://factcheck.example.com/5193
FC005194,Sample claim about technology #5194,false,technology,AP Fact Check,2024-04-06T00:00:00,['business'],0.825,https://factcheck.example.com/5194
FC005195,Sample claim about technology #5195,mixed,technology,PolitiFact,2024-06-02T00:00:00,"['entertainment', 'world_news']",0.913,https://factcheck.example.com/5195
FC005196,Sample claim about education #5196,false,education,Snopes,2024-01-08T00:00:00,"['entertainment', 'world_news']",0.973,https://factcheck.example.com/5196
FC005197,Sample claim about business #5197,false,business,AP Fact Check,2024-02-02T00:00:00,"['world_news', 'politics']",0.799,https://factcheck.example.com/5197
FC005198,Sample claim about entertainment #5198,true,entertainment,FactCheck.org,2024-05-15T00:00:00,['health'],0.978,https://factcheck.example.com/5198
FC005199,Sample claim about sports #5199,false,sports,Reuters Fact Check,2024-06-03T00:00:00,"['technology', 'business']",0.705,https://factcheck.example.com/5199
FC005200,Sample claim about world_news #5200,unverified,world_news,FactCheck.org,2024-03-30T00:00:00,['technology'],0.903,https://factcheck.example.com/5200
FC005201,Sample claim about business #5201,false,business,AP Fact Check,2024-05-05T00:00:00,"['health', 'politics', 'technology']",0.819,https://factcheck.example.com/5201
FC005202,Sample claim about technology #5202,false,technology,PolitiFact,2024-05-14T00:00:00,"['entertainment', 'sports']",0.66,https://factcheck.example.com/5202
FC005203,Sample claim about environment #5203,false,environment,PolitiFact,2024-01-05T00:00:00,['science'],0.64,https://factcheck.example.com/5203
FC005204,Sample claim about sports #5204,false,sports,PolitiFact,2024-04-25T00:00:00,['politics'],0.846,https://factcheck.example.com/5204
FC005205,Sample claim about business #5205,false,business,AP Fact Check,2024-05-13T00:00:00,"['technology', 'world_news']",0.817,https://factcheck.example.com/5205
FC005206,Sample claim about sports #5206,true,sports,FactCheck.org,2024-03-03T00:00:00,['environment'],0.925,https://factcheck.example.com/5206
FC005207,Sample claim about technology #5207,false,technology,AP Fact Check,2024-05-15T00:00:00,"['technology', 'health', 'education']",0.796,https://factcheck.example.com/5207
FC005208,Sample claim about environment #5208,true,environment,Reuters Fact Check,2024-06-10T00:00:00,"['sports', 'politics']",0.938,https://factcheck.example.com/5208
FC005209,Sample claim about entertainment #5209,false,entertainment,Snopes,2024-05-03T00:00:00,"['technology', 'entertainment', 'sports']",0.848,https://factcheck.example.com/5209
FC005210,Sample claim about health #5210,unverified,health,AP Fact Check,2024-06-21T00:00:00,"['environment', 'world_news', 'health']",0.942,https://factcheck.example.com/5210
FC005211,Sample claim about politics #5211,unverified,politics,FactCheck.org,2024-04-29T00:00:00,"['business', 'environment']",0.807,https://factcheck.example.com/5211
FC005212,Sample claim about science #5212,false,science,AP Fact Check,2024-04-19T00:00:00,"['health', 'entertainment', 'politics']",0.712,https://factcheck.example.com/5212
FC005213,Sample claim about world_news #5213,true,world_news,FactCheck.org,2024-04-20T00:00:00,"['business', 'world_news']",0.962,https://factcheck.example.com/5213
FC005214,Sample claim about entertainment #5214,mixed,entertainment,Reuters Fact Check,2024-06-13T00:00:00,['education'],0.823,https://factcheck.example.com/5214
FC005215,Sample claim about science #5215,false,science,AP Fact Check,2024-01-27T00:00:00,"['environment', 'technology']",0.673,https://factcheck.example.com/5215
FC005216,Sample claim about science #5216,unverified,science,Snopes,2024-03-21T00:00:00,"['health', 'entertainment']",0.839,https://factcheck.example.com/5216
FC005217,Sample claim about environment #5217,mixed,environment,FactCheck.org,2024-05-06T00:00:00,"['education', 'environment', 'world_news']",0.904,https://factcheck.example.com/5217
FC005218,Sample claim about education #5218,mixed,education,AP Fact Check,2024-06-11T00:00:00,['technology'],0.946,https://factcheck.example.com/5218
FC005219,Sample claim about politics #5219,true,politics,PolitiFact,2024-06-28T00:00:00,"['politics', 'education', 'world_news']",0.922,https://factcheck.example.com/5219
FC005220,Sample claim about health #5220,mixed,health,Snopes,2024-05-19T00:00:00,['entertainment'],0.86,https://factcheck.example.com/5220
FC005221,Sample claim about business #5221,false,business,Reuters Fact Check,2024-04-16T00:00:00,"['health', 'environment']",0.967,https://factcheck.example.com/5221
FC005222,Sample claim about entertainment #5222,true,entertainment,AP Fact Check,2024-02-14T00:00:00,"['health', 'technology']",0.986,https://factcheck.example.com/5222
FC005223,Sample claim about business #5223,false,business,PolitiFact,2024-03-01T00:00:00,['technology'],0.851,https://factcheck.example.com/5223
FC005224,Sample claim about world_news #5224,false,world_news,FactCheck.org,2024-03-03T00:00:00,"['world_news', 'business', 'science']",0.76,https://factcheck.example.com/5224
FC005225,Sample claim about politics #5225,true,politics,FactCheck.org,2024-06-13T00:00:00,['sports'],0.947,https://factcheck.example.com/5225
FC005226,Sample claim about world_news #5226,false,world_news,Reuters Fact Check,2024-06-15T00:00:00,"['science', 'business']",0.956,https://factcheck.example.com/5226
FC005227,Sample claim about environment #5227,false,environment,Snopes,2024-01-13T00:00:00,['health'],0.98,https://factcheck.example.com/5227
FC005228,Sample claim about environment #5228,mixed,environment,AP Fact Check,2024-02-09T00:00:00,['environment'],0.484,https://factcheck.example.com/5228
FC005229,Sample claim about world_news #5229,true,world_news,Reuters Fact Check,2024-02-21T00:00:00,"['technology', 'education']",0.85,https://factcheck.example.com/5229
FC005230,Sample claim about sports #5230,false,sports,AP Fact Check,2024-01-03T00:00:00,"['science', 'entertainment', 'technology']",0.889,https://factcheck.example.com/5230
FC005231,Sample claim about technology #5231,mixed,technology,AP Fact Check,2024-04-02T00:00:00,['entertainment'],0.682,https://factcheck.example.com/5231
FC005232,Sample claim about entertainment #5232,true,entertainment,AP Fact Check,2024-02-29T00:00:00,"['science', 'education', 'business']",0.949,https://factcheck.example.com/5232
FC005233,Sample claim about entertainment #5233,mixed,entertainment,Reuters Fact Check,2024-06-03T00:00:00,['sports'],0.654,https://factcheck.example.com/5233
FC005234,Sample claim about sports #5234,false,sports,FactCheck.org,2024-02-10T00:00:00,"['health', 'world_news', 'politics']",0.879,https://factcheck.example.com/5234
FC005235,Sample claim about world_news #5235,false,world_news,FactCheck.org,2024-06-24T00:00:00,"['politics', 'education', 'health']",0.795,https://factcheck.example.com/5235
FC005236,Sample claim about science #5236,true,science,AP Fact Check,2024-04-27T00:00:00,['science'],0.835,https://factcheck.example.com/5236
FC005237,Sample claim about technology #5237,false,technology,Snopes,2024-01-09T00:00:00,"['technology', 'sports', 'environment']",0.839,https://factcheck.example.com/5237
FC005238,Sample claim about sports #5238,mixed,sports,PolitiFact,2024-05-04T00:00:00,"['environment', 'entertainment', 'health']",0.822,https://factcheck.example.com/5238
FC005239,Sample claim about technology #5239,false,technology,Reuters Fact Check,2024-05-10T00:00:00,"['entertainment', 'sports', 'technology']",0.813,https://factcheck.example.com/5239
FC005240,Sample claim about technology #5240,mixed,technology,AP Fact Check,2024-03-17T00:00:00,['education'],0.857,https://factcheck.example.com/5240
FC005241,Sample claim about world_news #5241,true,world_news,Reuters Fact Check,2024-02-14T00:00:00,['health'],0.879,https://factcheck.example.com/5241
FC005242,Sample claim about business #5242,false,business,AP Fact Check,2024-05-19T00:00:00,['world_news'],0.474,https://factcheck.example.com/5242
FC005243,Sample claim about environment #5243,false,environment,AP Fact Check,2024-04-20T00:00:00,['environment'],0.687,https://factcheck.example.com/5243
FC005244,Sample claim about health #5244,mixed,health,Snopes,2024-04-17T00:00:00,"['education', 'science', 'health']",0.93,https://factcheck.example.com/5244
FC005245,Sample claim about world_news #5245,false,world_news,Snopes,2024-03-08T00:00:00,"['sports', 'business']",0.568,https://factcheck.example.com/5245
FC005246,Sample claim about entertainment #5246,unverified,entertainment,Reuters Fact Check,2024-02-29T00:00:00,"['politics', 'technology', 'health']",0.978,https://factcheck.example.com/5246
FC005247,Sample claim about education #5247,true,education,Snopes,2024-05-09T00:00:00,"['politics', 'environment']",0.852,https://factcheck.example.com/5247
FC005248,Sample claim about politics #5248,mixed,politics,Snopes,2024-03-26T00:00:00,"['entertainment', 'environment', 'sports']",0.58,https://factcheck.example.com/5248
FC005249,Sample claim about entertainment #5249,false,entertainment,Snopes,2024-06-09T00:00:00,"['health', 'world_news', 'education']",0.962,https://factcheck.example.com/5249
FC005250,Sample claim about sports #5250,mixed,sports,PolitiFact,2024-04-04T00:00:00,"['sports', 'world_news']",0.829,https://factcheck.example.com/5250
FC005251,Sample claim about entertainment #5251,false,entertainment,Snopes,2024-05-19T00:00:00,"['entertainment', 'health', 'sports']",0.828,https://factcheck.example.com/5251
FC005252,Sample claim about sports #5252,true,sports,FactCheck.org,2024-03-04T00:00:00,['sports'],0.56,https://factcheck.example.com/5252
FC005253,Sample claim about world_news #5253,true,world_news,FactCheck.org,2024-06-12T00:00:00,['science'],0.633,https://factcheck.example.com/5253
FC005254,Sample claim about technology #5254,false,technology,AP Fact Check,2024-02-18T00:00:00,"['sports', 'environment']",0.818,https://factcheck.example.com/5254
FC005255,Sample claim about health #5255,false,health,PolitiFact,2024-02-02T00:00:00,"['politics', 'environment', 'technology']",0.839,https://factcheck.example.com/5255
FC005256,Sample claim about environment #5256,mixed,environment,Snopes,2024-04-30T00:00:00,['sports'],0.699,https://factcheck.example.com/5256
FC005257,Sample claim about education #5257,true,education,Snopes,2024-03-22T00:00:00,['science'],0.643,https://factcheck.example.com/5257
FC005258,Sample claim about science #5258,unverified,science,PolitiFact,2024-02-26T00:00:00,['sports'],0.947,https://factcheck.example.com/5258
FC005259,Sample claim about entertainment #5259,unverified,entertainment,AP Fact Check,2024-02-11T00:00:00,"['world_news', 'health', 'entertainment']",0.878,https://factcheck.example.com/5259
FC005260,Sample claim about environment #5260,mixed,environment,PolitiFact,2024-01-22T00:00:00,"['health', 'technology']",0.81,https://factcheck.example.com/5260
FC005261,Sample claim about world_news #5261,mixed,world_news,AP Fact Check,2024-05-16T00:00:00,['education'],0.843,https://factcheck.example.com/5261
FC005262,Sample claim about sports #5262,false,sports,Snopes,2024-03-18T00:00:00,['entertainment'],0.899,https://factcheck.example.com/5262
FC005263,Sample claim about politics #5263,false,politics,Snopes,2024-02-01T00:00:00,"['science', 'education']",0.56,https://factcheck.example.com/5263
FC005264,Sample claim about technology #5264,false,technology,Snopes,2024-06-03T00:00:00,"['business', 'education']",0.846,https://factcheck.example.com/5264
FC005265,Sample claim about science #5265,mixed,science,FactCheck.org,2024-05-14T00:00:00,"['technology', 'entertainment']",0.832,https://factcheck.example.com/5265
FC005266,Sample claim about health #5266,true,health,AP Fact Check,2024-04-05T00:00:00,"['health', 'sports', 'entertainment']",0.957,https://factcheck.example.com/5266
FC005267,Sample claim about sports #5267,unverified,sports,AP Fact Check,2024-04-22T00:00:00,"['technology', 'world_news', 'education']",0.754,https://factcheck.example.com/5267
FC005268,Sample claim about education #5268,true,education,Reuters Fact Check,2024-05-31T00:00:00,"['business', 'entertainment', 'science']",0.825,https://factcheck.example.com/5268
FC005269,Sample claim about sports #5269,true,sports,AP Fact Check,2024-05-12T00:00:00,"['world_news', 'business']",0.86,https://factcheck.example.com/5269
FC005270,Sample claim about environment #5270,true,environment,AP Fact Check,2024-04-02T00:00:00,['education'],0.631,https://factcheck.example.com/5270
FC005271,Sample claim about health #5271,mixed,health,Reuters Fact Check,2024-01-16T00:00:00,['politics'],0.546,https://factcheck.example.com/5271
